Comment,Sentimento,texto_limpo,y,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL,Comment_limpo,Predicao,Unnamed: 0,Unnamed: 1,Name,Username,Profile ID,Date,Likes
Só saiu da casa pq virou Maria vai c as outras😂😂😂,Neutro,só saiu da casa pq virou maria vai c as outras divertido  divertido  divertido,0,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/330088656_582448420587205_1298293955114219268_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=MtwJTq5aqGUQ7kNvwGZfgYA&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEpV88oGIE3i_TlBWwXvgC6eNphq2gQVRP4mGjVJuvmqg&oe=67F5E0D7&_nc_sid=0985b0,18486565906061066,https://www.instagram.com/rosalia.dossantos.71,https://www.instagram.com/p/DGn-_XIpMYn/c/18486565906061066,só saiu da casa pq virou maria vai c as outras divertido  divertido  divertido,1.0,32.0,,rosalia.dossantos.71,,6091687965.0,2025-03-05 22:22:25,0.0
👏👏👏👏,Positivo,aplauso  aplauso  aplauso  aplauso,1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/116683100_148200080256395_6835750901721964410_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=FHMpGUeZ11MQ7kNvwFPQ2nn&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFxwSUOsnXi2dSoJYV18ypsD4wvKEbyp2r3U8Hjem6UTA&oe=67F5F3CE&_nc_sid=0985b0,18058163300491984,https://www.instagram.com/mariadenieze,https://www.instagram.com/p/DGn-_XIpMYn/c/18058163300491984,aplauso  aplauso  aplauso  aplauso,1.0,33.0,,mariadenieze,,14950938267.0,2025-03-05 22:22:29,0.0
Parabéns,Positivo,parabéns,1,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/117312648_327331214980906_7118218164559779617_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=kO5w1XYJYwIQ7kNvwEY721b&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHvaOfDKcufd3MlK1cLHsOzFmMo0e3yh3BssNDkNNtIhg&oe=67F5E186&_nc_sid=0985b0,18128006542411677,https://www.instagram.com/marly__cordeiro,https://www.instagram.com/p/DGn-_XIpMYn/c/18128006542411677,parabéns,0.0,34.0,,marly__cordeiro,,40185665877.0,2025-03-05 22:25:32,0.0
"Parabéns, sucessos você é super educado e bom 🤩❤️",Positivo,parabéns sucessos você é super educado e bom  estonteante  amor,1,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/119920884_145670940398643_644489279741400772_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=Fy_Yhx9vl24Q7kNvwFQoqd4&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEtPzeGxh5M7L5YtNt4eQCO6U9K20YqNg5f6Zhg_xG5_Q&oe=67F5E4EB&_nc_sid=0985b0,18323652973165205,https://www.instagram.com/mariaangelaarcaras,https://www.instagram.com/p/DGn-_XIpMYn/c/18323652973165205,parabéns sucessos você é super educado e bom  estonteante  amor,1.0,35.0,,mariaangelaarcaras,,42507727254.0,2025-03-05 22:25:37,0.0
PARABÉNS 🌹 FELICIDADES,Positivo,parabéns  felicidades,1,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/11821222_726292324167041_2078419289_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=x55sWJD8ETwQ7kNvwF59ozq&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYE6i1R1ykWwiJcAYYVwhVbU1mfCpOOLaQFwoTSGj5MOXQ&oe=67F5EDA1&_nc_sid=0985b0,18056136776027403,https://www.instagram.com/oratoriamarinamachado,https://www.instagram.com/p/DGn-_XIpMYn/c/18056136776027403,parabéns  felicidades,0.0,36.0,,oratoriamarinamachado,,1188242780.0,2025-03-05 22:27:44,0.0
"Now he's thinkin' 'bout me every night, oh...",Neutro,now hes thinkin bout me every night oh,0,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/485153185_675345615032089_1625870350903306969_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=gqek7Oy5dY4Q7kNvwFYFiEu&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHk6xTwUHoov6IbpvSCqLOhM95Sg88kIYWq2EN9RKeHPQ&oe=67F5CE34&_nc_sid=0985b0,18002966198571767,https://www.instagram.com/bibicachaca,https://www.instagram.com/p/DGn-_XIpMYn/c/18002966198571767,now hes thinkin bout me every night oh,0.0,37.0,,bibicachaca,,53664881840.0,2025-03-05 22:31:37,0.0
Parabéns  você merece  ser feliz,Positivo,parabéns  você merece  ser feliz,1,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/26873011_184728718964933_2570907942383517696_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=8eNk75mri20Q7kNvwGZCXKf&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYG1YylRM0RwvZtbDhKyqiCvrmXBJsDcn-8b_bBwWl4Jqg&oe=67F5E7D3&_nc_sid=0985b0,18057240590014216,https://www.instagram.com/margarida.silvestre.982,https://www.instagram.com/p/DGn-_XIpMYn/c/18057240590014216,parabéns  você merece  ser feliz,1.0,38.0,,margarida.silvestre.982,,7063412450.0,2025-03-05 22:35:19,0.0
Vou comprar,Positivo,vou comprar,1,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/426012791_951039286355943_7300896080167763478_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=ih3QRDrsiU8Q7kNvwFee_WX&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYE2F_6Ntqpc5JcsgQbCMOYywpSn17mCQH8ntZTHzaEvog&oe=67F5DB05&_nc_sid=0985b0,18043873271522891,https://www.instagram.com/liafonseca48,https://www.instagram.com/p/DGn-_XIpMYn/c/18043873271522891,vou comprar,0.0,39.0,,liafonseca48,,6558215052.0,2025-03-05 22:35:43,0.0
❤️,Positivo,amor,1,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/273568201_1072799013502372_4686179220292718997_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=bQZYXvrV_U8Q7kNvwFuODlT&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYF21elqADnLstIMH3eLTpFmRvxzYQTSY8HPbzqVbG9YXw&oe=67F5EA8B&_nc_sid=0985b0,18042580007375411,https://www.instagram.com/deborapinheiro1303,https://www.instagram.com/p/DGn-_XIpMYn/c/18042580007375411,amor,1.0,40.0,,deborapinheiro1303,,6967903771.0,2025-03-05 22:38:04,0.0
"Educação é tudo na vida, parabéns",Neutro,educação é tudo na vida parabéns,0,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/473624664_638919555156530_5549360111374807793_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=PObNQzCq9V4Q7kNvwHRvHgP&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFH3Aja5jNOSjCyO2kFMC4A_S1k1MdQWDm7B2VfLEGXCw&oe=67F5F3B2&_nc_sid=0985b0,18358513048127455,https://www.instagram.com/mariade129,https://www.instagram.com/p/DGn-_XIpMYn/c/18358513048127455,educação é tudo na vida parabéns,0.0,41.0,,mariade129,,8252012072.0,2025-03-05 22:39:02,0.0
"Boca de cassapa,fala direito alma de gato",Neutro,boca de cassapafala direito alma de gato,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/463423560_1075869187413707_4415532218226582313_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=6ZihKEW7j7wQ7kNvwGKUH52&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEQZUnlxDbp8jiU2feQkWWgZAZJSUuoUrm8YEpsGUfB2g&oe=67F5FBFC&_nc_sid=0985b0,18067352149725730,https://www.instagram.com/lelazacarias,https://www.instagram.com/p/DGn-_XIpMYn/c/18067352149725730,boca de cassapafala direito alma de gato,0.0,42.0,,lelazacarias,,2324398489.0,2025-03-05 22:39:49,0.0
@janeeayres 👏🏽👏🏽👏🏽,Positivo,aplauso  aplauso  aplauso,1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/463423560_1075869187413707_4415532218226582313_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=6ZihKEW7j7wQ7kNvwGKUH52&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEQZUnlxDbp8jiU2feQkWWgZAZJSUuoUrm8YEpsGUfB2g&oe=67F5FBFC&_nc_sid=0985b0,18165052897333164,https://www.instagram.com/lelazacarias,https://www.instagram.com/p/DGn-_XIpMYn/c/18165052897333164,aplauso  aplauso  aplauso,1.0,43.0,,lelazacarias,,2324398489.0,2025-03-05 22:40:33,0.0
@valbrito34 insuportável,Negativo,insuportável,-1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/463423560_1075869187413707_4415532218226582313_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=6ZihKEW7j7wQ7kNvwGKUH52&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEQZUnlxDbp8jiU2feQkWWgZAZJSUuoUrm8YEpsGUfB2g&oe=67F5FBFC&_nc_sid=0985b0,18053225933144505,https://www.instagram.com/lelazacarias,https://www.instagram.com/p/DGn-_XIpMYn/c/18053225933144505,insuportável,0.0,44.0,,lelazacarias,,2324398489.0,2025-03-05 22:41:17,0.0
😍,Positivo,encantado,1,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/336030808_918733059367431_5386163211743423923_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=QPQUpNUMkScQ7kNvwFMa9Fd&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEkDX05ifIu1Qqgtd8EHnw1I-avNrGyJcb8XxyGioJB4g&oe=67F5EF3C&_nc_sid=0985b0,17953134155793324,https://www.instagram.com/neves.silva10,https://www.instagram.com/p/DGn-_XIpMYn/c/17953134155793324,encantado,1.0,45.0,,neves.silva10,,6542875292.0,2025-03-05 22:41:18,0.0
Parabéns muito sucesso na sua vida. ❤️👏👏,Positivo,parabéns muito sucesso na sua vida  amor  aplauso  aplauso,1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/308813615_641168537652011_7609662724629209489_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=H87fsWK7Ic8Q7kNvwEIF1AK&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYE_4VlEVQjgwZFCdCDVOX3erYIcoGwa3zDUQ_z7pHO-vA&oe=67F5C8A6&_nc_sid=0985b0,"1,80938E+16",https://www.instagram.com/veralazaroni,https://www.instagram.com/p/DGn-_XIpMYn/c/18093778453552200,parabéns muito sucesso na sua vida  amor  aplauso  aplauso,1.0,46.0,,veralazaroni,,1684293149.0,2025-03-05 22:42:36,0.0
Melhor agora seu lindo ❤️😍,Positivo,melhor agora seu lindo  amor  encantado,1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/487529735_1846677226108823_1065352478321233625_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=nXF53FkqaAIQ7kNvwFMTQh_&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGix0FSdDCYzmtTpi95mQtQFvWM3nkwjTZgs1zuJd839Q&oe=67F5C975&_nc_sid=0985b0,18219666727295967,https://www.instagram.com/joel.silva_18,https://www.instagram.com/p/DGn-_XIpMYn/c/18219666727295967,melhor agora seu lindo  amor  encantado,1.0,47.0,,joel.silva_18,,1490049828.0,2025-03-05 22:43:48,0.0
Eu querooo😍,Positivo,eu queroo encantado,1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/487529735_1846677226108823_1065352478321233625_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=nXF53FkqaAIQ7kNvwFMTQh_&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGix0FSdDCYzmtTpi95mQtQFvWM3nkwjTZgs1zuJd839Q&oe=67F5C975&_nc_sid=0985b0,18062178604807938,https://www.instagram.com/joel.silva_18,https://www.instagram.com/p/DGn-_XIpMYn/c/18062178604807938,eu queroo encantado,1.0,48.0,,joel.silva_18,,1490049828.0,2025-03-05 22:44:20,0.0
❤️❤️❤️❤️👏👏👏👏,Positivo,amor  amor  amor  amor  aplauso  aplauso  aplauso  aplauso,1,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/475891606_638403018867454_7517785140487526824_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=uuFvj6wTlKEQ7kNvwHmo3zY&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGPFZEiGz3iC9CBqtWQYvHGRgGlCsnCjQc4oLFBFgpBWg&oe=67F5EED2&_nc_sid=0985b0,18035090684531014,https://www.instagram.com/maria.josilenee,https://www.instagram.com/p/DGn-_XIpMYn/c/18035090684531014,amor  amor  amor  amor  aplauso  aplauso  aplauso  aplauso,1.0,49.0,,maria.josilenee,,46049745212.0,2025-03-05 22:45:14,0.0
Qui Deus abençoe parabéns,Positivo,qui deus abençoe parabéns,1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/357729587_238624105612964_3488346504108276882_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFc1opJkIOiJpQ1xe3ul7OU4EqmIR3vUjhmkpFEC2d5NnKsupQ2Lln4X9jlhixvaw4&_nc_ohc=lyxfAhTpFIQQ7kNvwEiYdVY&_nc_gid=SQjvLxpXwyGES1uwHYipUQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHXOWLATQQjh-KPyKn6VBHOqjuWqzvTJVEXES5esZCIkQ&oe=67F5E81E&_nc_sid=0985b0,17938494764859652,https://www.instagram.com/neuzaferreira34,https://www.instagram.com/p/DGn-_XIpMYn/c/17938494764859652,qui deus abençoe parabéns,0.0,50.0,,neuzaferreira34,,60528494169.0,2025-03-05 22:45:31,0.0
Acabou dia 03/03/2025,Neutro,acabou dia 03032025,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/144497508_139522194673039_2935550721037925891_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QH1-GMsArPNoXXMy1ha0oCIwwDbYQw-jystj_zJP6K4PtV_JdcNHWuekWjzXw70RYU&_nc_ohc=yJo3Xlfwrr0Q7kNvwGrlVQY&_nc_gid=UCBKPszIj2RgEhV0uRkQAA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGCrur-x0VV80QRKlzIw49qmNzQcfz79yxpmqGTXZuNLg&oe=67F5F2F7&_nc_sid=0985b0,17966263571734431,https://www.instagram.com/chinelos_da_gil,https://www.instagram.com/p/DGn-_XIpMYn/c/17966263571734431,acabou dia 03032025,0.0,51.0,,chinelos_da_gil,,45502794248.0,2025-03-05 22:45:42,0.0
👏👏👏,Positivo,aplauso  aplauso  aplauso,1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/465821747_1504438863494651_1109505670816622417_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH1-GMsArPNoXXMy1ha0oCIwwDbYQw-jystj_zJP6K4PtV_JdcNHWuekWjzXw70RYU&_nc_ohc=rtlqbs32tZoQ7kNvwH_pcdB&_nc_gid=UCBKPszIj2RgEhV0uRkQAA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEX0357EFM6Os3aR0Vc5cLly0dh83pGT5KN2TWqOsbr2g&oe=67F5D3E1&_nc_sid=0985b0,18020931665479950,https://www.instagram.com/karlaquadros.atelie,https://www.instagram.com/p/DGn-_XIpMYn/c/18020931665479950,aplauso  aplauso  aplauso,1.0,52.0,,karlaquadros.atelie,,25218803242.0,2025-03-05 22:46:43,0.0
Nem lembrava mais.🤣🤣,Neutro,nem lembrava mais,0,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/469594583_1242167097009828_4474413167889768197_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH1-GMsArPNoXXMy1ha0oCIwwDbYQw-jystj_zJP6K4PtV_JdcNHWuekWjzXw70RYU&_nc_ohc=B9MNvDG7acEQ7kNvwGFP7jV&_nc_gid=UCBKPszIj2RgEhV0uRkQAA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEFfSB4kSpKdcrnqV1ZZbb24Qercs8JCbbDdibA4nXQrQ&oe=67F5E375&_nc_sid=0985b0,18061044838963858,https://www.instagram.com/dinhammarques,https://www.instagram.com/p/DGn-_XIpMYn/c/18061044838963858,nem lembrava mais,0.0,53.0,,dinhammarques,,3480445778.0,2025-03-05 22:56:15,0.0
Volta Matheus na repescagem,Neutro,volta matheus na repescagem,0,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/412815728_384515234248864_6811497378767027734_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QH1-GMsArPNoXXMy1ha0oCIwwDbYQw-jystj_zJP6K4PtV_JdcNHWuekWjzXw70RYU&_nc_ohc=LfNkeDkrbHcQ7kNvwHV_Wvd&_nc_gid=UCBKPszIj2RgEhV0uRkQAA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFY6I9vkgJA7jdp9tf3Xh7RCT_gg-JaPJu7ktyDgoewMA&oe=67F5DDF5&_nc_sid=0985b0,18079756525640104,https://www.instagram.com/dulci__du,https://www.instagram.com/p/DGn-_XIpMYn/c/18079756525640104,volta matheus na repescagem,0.0,54.0,,dulci__du,,484679655.0,2025-03-05 22:56:55,0.0
Muito bom,Positivo,muito bom,1,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/432725487_935979137808684_6315619149824341020_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH1-GMsArPNoXXMy1ha0oCIwwDbYQw-jystj_zJP6K4PtV_JdcNHWuekWjzXw70RYU&_nc_ohc=dgigx68ioDkQ7kNvwGK5M7E&_nc_gid=UCBKPszIj2RgEhV0uRkQAA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYF_nU7F__2QGHlDzqJNvmLwJPQpRr3KTtO5TgLWUNq9qg&oe=67F5E9B7&_nc_sid=0985b0,18066655537927930,https://www.instagram.com/lacodefitavestidos,https://www.instagram.com/p/DGn-_XIpMYn/c/18066655537927930,muito bom,1.0,55.0,,lacodefitavestidos,,7492173153.0,2025-03-05 22:58:49,0.0
Vc fecha,Neutro,vc fecha,0,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/486061972_691521766556370_7053409791354693962_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH1-GMsArPNoXXMy1ha0oCIwwDbYQw-jystj_zJP6K4PtV_JdcNHWuekWjzXw70RYU&_nc_ohc=a1hACeOoqaoQ7kNvwHapWlt&_nc_gid=UCBKPszIj2RgEhV0uRkQAA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFZRq2rMH8ESdByXQgmNDp6HTa0Ooj6oOvC7PfUwKJLSQ&oe=67F5FCEA&_nc_sid=0985b0,18300661321213131,https://www.instagram.com/adrianafechosa,https://www.instagram.com/p/DGn-_XIpMYn/c/18300661321213131,vc fecha,0.0,56.0,,adrianafechosa,,11401780420.0,2025-03-05 23:01:36,0.0
Essa Nestlé é demais só tem delícia ai que tudo quem dera Deus abençoe vocês sucesso eu amo a Nestlé,Positivo,essa nestlé é demais só tem delícia ai que tudo quem dera deus abençoe vocês sucesso eu amo a nestlé,1,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/486061972_691521766556370_7053409791354693962_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH1-GMsArPNoXXMy1ha0oCIwwDbYQw-jystj_zJP6K4PtV_JdcNHWuekWjzXw70RYU&_nc_ohc=a1hACeOoqaoQ7kNvwHapWlt&_nc_gid=UCBKPszIj2RgEhV0uRkQAA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFZRq2rMH8ESdByXQgmNDp6HTa0Ooj6oOvC7PfUwKJLSQ&oe=67F5FCEA&_nc_sid=0985b0,18057736607098623,https://www.instagram.com/adrianafechosa,https://www.instagram.com/p/DGn-_XIpMYn/c/18057736607098623,essa nestlé é demais só tem delícia ai que tudo quem dera deus abençoe vocês sucesso eu amo a nestlé,1.0,57.0,,adrianafechosa,,11401780420.0,2025-03-05 23:02:19,0.0
,Neutro,nan,0,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/486061972_691521766556370_7053409791354693962_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH1-GMsArPNoXXMy1ha0oCIwwDbYQw-jystj_zJP6K4PtV_JdcNHWuekWjzXw70RYU&_nc_ohc=a1hACeOoqaoQ7kNvwHapWlt&_nc_gid=UCBKPszIj2RgEhV0uRkQAA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFZRq2rMH8ESdByXQgmNDp6HTa0Ooj6oOvC7PfUwKJLSQ&oe=67F5FCEA&_nc_sid=0985b0,17974549280827281,https://www.instagram.com/adrianafechosa,https://www.instagram.com/p/DGn-_XIpMYn/c/17974549280827281,,0.0,58.0,,adrianafechosa,,11401780420.0,2025-03-05 23:02:32,0.0
